AveragePrice,Date,Region,Type,Year
1.55,05/14,BuffaloRochester,conventional,2017
1.71,05/07,BuffaloRochester,conventional,2017
1.54,04/30,BuffaloRochester,conventional,2017
1.55,04/23,BuffaloRochester,conventional,2017
1.54,04/16,BuffaloRochester,conventional,2017
1.56,04/09,BuffaloRochester,conventional,2017
1.54,04/02,BuffaloRochester,conventional,2017
1.53,03/26,BuffaloRochester,conventional,2017
1.54,03/19,BuffaloRochester,conventional,2017
1.48,03/12,BuffaloRochester,conventional,2017
1.68,03/05,BuffaloRochester,conventional,2017
1.69,02/26,BuffaloRochester,conventional,2017
1.68,02/19,BuffaloRochester,conventional,2017
1.56,02/12,BuffaloRochester,conventional,2017
1.4,02/05,BuffaloRochester,conventional,2017
1.37,01/29,BuffaloRochester,conventional,2017
1.34,01/22,BuffaloRochester,conventional,2017
1.29,01/15,BuffaloRochester,conventional,2017
1.37,01/08,BuffaloRochester,conventional,2017
1.43,01/01,BuffaloRochester,conventional,2017
0.93,12/31,California,conventional,2017
1.13,12/24,California,conventional,2017
0.98,12/17,California,conventional,2017
1.06,12/10,California,conventional,2017
1.09,12/03,California,conventional,2017
1.3,11/26,California,conventional,2017
1.26,11/19,California,conventional,2017
1.15,11/12,California,conventional,2017
1.15,11/05,California,conventional,2017
1.2,10/29,California,conventional,2017
1.53,10/22,California,conventional,2017
1.68,10/15,California,conventional,2017
1.74,10/08,California,conventional,2017
1.77,10/01,California,conventional,2017
1.74,09/24,California,conventional,2017
1.72,09/17,California,conventional,2017
1.71,09/10,California,conventional,2017
1.65,09/03,California,conventional,2017
1.78,08/27,California,conventional,2017
1.64,08/20,California,conventional,2017
1.26,08/13,California,conventional,2017
1.36,08/06,California,conventional,2017
1.38,07/30,California,conventional,2017
1.46,07/23,California,conventional,2017
1.49,07/16,California,conventional,2017
1.28,07/09,California,conventional,2017
1.28,07/02,California,conventional,2017
1.15,06/25,California,conventional,2017
1.2,06/18,California,conventional,2017
1.22,06/11,California,conventional,2017
1.2,06/04,California,conventional,2017
1.32,05/28,California,conventional,2017
1.35,05/21,California,conventional,2017
1.17,05/14,California,conventional,2017
1.08,05/07,California,conventional,2017
1.25,04/30,California,conventional,2017
1.26,04/23,California,conventional,2017
1.34,04/16,California,conventional,2017
1.13,04/09,California,conventional,2017
1.22,04/02,California,conventional,2017
1.33,03/26,California,conventional,2017
1.31,03/19,California,conventional,2017
1.31,03/12,California,conventional,2017
1.15,03/05,California,conventional,2017
0.95,02/26,California,conventional,2017
0.95,02/19,California,conventional,2017
0.79,02/12,California,conventional,2017
0.67,02/05,California,conventional,2017
0.76,01/29,California,conventional,2017
0.76,01/22,California,conventional,2017
0.93,01/15,California,conventional,2017
1.0,01/08,California,conventional,2017
0.89,01/01,California,conventional,2017
0.93,12/31,Charlotte,conventional,2017
1.33,12/24,Charlotte,conventional,2017
1.26,12/17,Charlotte,conventional,2017
1.02,12/10,Charlotte,conventional,2017
1.26,12/03,Charlotte,conventional,2017
1.4,11/26,Charlotte,conventional,2017
1.4,11/19,Charlotte,conventional,2017
1.44,11/12,Charlotte,conventional,2017
1.47,11/05,Charlotte,conventional,2017
1.49,10/29,Charlotte,conventional,2017
1.64,10/22,Charlotte,conventional,2017
1.7,10/15,Charlotte,conventional,2017
1.77,10/08,Charlotte,conventional,2017
1.76,10/01,Charlotte,conventional,2017
1.72,09/24,Charlotte,conventional,2017
1.61,09/17,Charlotte,conventional,2017
1.69,09/10,Charlotte,conventional,2017
1.65,09/03,Charlotte,conventional,2017
1.58,08/27,Charlotte,conventional,2017
1.52,08/20,Charlotte,conventional,2017
1.47,08/13,Charlotte,conventional,2017
1.43,08/06,Charlotte,conventional,2017
1.4,07/30,Charlotte,conventional,2017
1.39,07/23,Charlotte,conventional,2017
1.38,07/16,Charlotte,conventional,2017
1.32,07/09,Charlotte,conventional,2017
1.36,07/02,Charlotte,conventional,2017
1.33,06/25,Charlotte,conventional,2017
1.43,06/18,Charlotte,conventional,2017
1.38,06/11,Charlotte,conventional,2017
1.49,06/04,Charlotte,conventional,2017
1.5,05/28,Charlotte,conventional,2017
1.5,05/21,Charlotte,conventional,2017
1.41,05/14,Charlotte,conventional,2017
1.36,05/07,Charlotte,conventional,2017
1.53,04/30,Charlotte,conventional,2017
1.5,04/23,Charlotte,conventional,2017
1.56,04/16,Charlotte,conventional,2017
1.54,04/09,Charlotte,conventional,2017
1.48,04/02,Charlotte,conventional,2017
1.48,03/26,Charlotte,conventional,2017
1.47,03/19,Charlotte,conventional,2017
1.55,03/12,Charlotte,conventional,2017
1.41,03/05,Charlotte,conventional,2017
1.26,02/26,Charlotte,conventional,2017
1.33,02/19,Charlotte,conventional,2017
1.25,02/12,Charlotte,conventional,2017
0.95,02/05,Charlotte,conventional,2017
1.33,01/29,Charlotte,conventional,2017
1.18,01/22,Charlotte,conventional,2017
1.37,01/15,Charlotte,conventional,2017
1.28,01/08,Charlotte,conventional,2017
1.21,01/01,Charlotte,conventional,2017
0.93,12/31,Chicago,conventional,2017
1.36,12/24,Chicago,conventional,2017
1.49,12/17,Chicago,conventional,2017
1.13,12/10,Chicago,conventional,2017
1.56,12/03,Chicago,conventional,2017
1.7,11/26,Chicago,conventional,2017
1.71,11/19,Chicago,conventional,2017
1.78,11/12,Chicago,conventional,2017
1.77,11/05,Chicago,conventional,2017
1.94,10/29,Chicago,conventional,2017
2.06,10/22,Chicago,conventional,2017
2.11,10/15,Chicago,conventional,2017
2.22,10/08,Chicago,conventional,2017
2.14,10/01,Chicago,conventional,2017
2.07,09/24,Chicago,conventional,2017
2.15,09/17,Chicago,conventional,2017
2.02,09/10,Chicago,conventional,2017
2.0,09/03,Chicago,conventional,2017
1.93,08/27,Chicago,conventional,2017
1.88,08/20,Chicago,conventional,2017
1.89,08/13,Chicago,conventional,2017
1.72,08/06,Chicago,conventional,2017
1.62,07/30,Chicago,conventional,2017
1.59,07/23,Chicago,conventional,2017
1.54,07/16,Chicago,conventional,2017
1.54,07/09,Chicago,conventional,2017
1.45,07/02,Chicago,conventional,2017
1.44,06/25,Chicago,conventional,2017
1.53,06/18,Chicago,conventional,2017
1.6,06/11,Chicago,conventional,2017
1.64,06/04,Chicago,conventional,2017
1.63,05/28,Chicago,conventional,2017
1.64,05/21,Chicago,conventional,2017
1.6,05/14,Chicago,conventional,2017
1.51,05/07,Chicago,conventional,2017
1.62,04/30,Chicago,conventional,2017
1.63,04/23,Chicago,conventional,2017
1.65,04/16,Chicago,conventional,2017
1.65,04/09,Chicago,conventional,2017
1.65,04/02,Chicago,conventional,2017
1.64,03/26,Chicago,conventional,2017
1.64,03/19,Chicago,conventional,2017
1.66,03/12,Chicago,conventional,2017
1.62,03/05,Chicago,conventional,2017
1.61,02/26,Chicago,conventional,2017
1.27,02/19,Chicago,conventional,2017
1.05,02/12,Chicago,conventional,2017
0.7,02/05,Chicago,conventional,2017
1.1,01/29,Chicago,conventional,2017
1.21,01/22,Chicago,conventional,2017
1.23,01/15,Chicago,conventional,2017
1.16,01/08,Chicago,conventional,2017
1.15,01/01,Chicago,conventional,2017
0.86,12/31,CincinnatiDayton,conventional,2017
1.36,12/24,CincinnatiDayton,conventional,2017
1.3,12/17,CincinnatiDayton,conventional,2017
1.16,12/10,CincinnatiDayton,conventional,2017
1.05,12/03,CincinnatiDayton,conventional,2017
1.23,11/26,CincinnatiDayton,conventional,2017
1.01,11/19,CincinnatiDayton,conventional,2017
0.9,11/12,CincinnatiDayton,conventional,2017
1.01,11/05,CincinnatiDayton,conventional,2017
1.42,10/29,CincinnatiDayton,conventional,2017
1.75,10/22,CincinnatiDayton,conventional,2017
1.81,10/15,CincinnatiDayton,conventional,2017
1.9,10/08,CincinnatiDayton,conventional,2017
1.86,10/01,CincinnatiDayton,conventional,2017
1.79,09/24,CincinnatiDayton,conventional,2017
1.79,09/17,CincinnatiDayton,conventional,2017
1.75,09/10,CincinnatiDayton,conventional,2017
1.72,09/03,CincinnatiDayton,conventional,2017
1.31,08/27,CincinnatiDayton,conventional,2017
1.15,08/20,CincinnatiDayton,conventional,2017
1.34,08/13,CincinnatiDayton,conventional,2017
1.46,08/06,CincinnatiDayton,conventional,2017
1.48,07/30,CincinnatiDayton,conventional,2017
1.47,07/23,CincinnatiDayton,conventional,2017
1.5,07/16,CincinnatiDayton,conventional,2017
1.09,07/09,CincinnatiDayton,conventional,2017
0.79,07/02,CincinnatiDayton,conventional,2017
0.8,06/25,CincinnatiDayton,conventional,2017
1.09,06/18,CincinnatiDayton,conventional,2017
0.87,06/11,CincinnatiDayton,conventional,2017
1.0,06/04,CincinnatiDayton,conventional,2017
0.96,05/28,CincinnatiDayton,conventional,2017
1.0,05/21,CincinnatiDayton,conventional,2017
0.76,05/14,CincinnatiDayton,conventional,2017
0.6,05/07,CincinnatiDayton,conventional,2017
1.1,04/30,CincinnatiDayton,conventional,2017
1.13,04/23,CincinnatiDayton,conventional,2017
1.06,04/16,CincinnatiDayton,conventional,2017
1.17,04/09,CincinnatiDayton,conventional,2017
1.01,04/02,CincinnatiDayton,conventional,2017
1.16,03/26,CincinnatiDayton,conventional,2017
0.95,03/19,CincinnatiDayton,conventional,2017
0.9,03/12,CincinnatiDayton,conventional,2017
0.78,03/05,CincinnatiDayton,conventional,2017
0.78,02/26,CincinnatiDayton,conventional,2017
0.7,02/19,CincinnatiDayton,conventional,2017
0.65,02/12,CincinnatiDayton,conventional,2017
0.65,02/05,CincinnatiDayton,conventional,2017
0.71,01/29,CincinnatiDayton,conventional,2017
0.69,01/22,CincinnatiDayton,conventional,2017
0.76,01/15,CincinnatiDayton,conventional,2017
0.82,01/08,CincinnatiDayton,conventional,2017
0.64,01/01,CincinnatiDayton,conventional,2017
0.8,12/31,Columbus,conventional,2017
1.06,12/24,Columbus,conventional,2017
1.03,12/17,Columbus,conventional,2017
1.1,12/10,Columbus,conventional,2017
0.99,12/03,Columbus,conventional,2017
1.04,11/26,Columbus,conventional,2017
0.97,11/19,Columbus,conventional,2017
0.97,11/12,Columbus,conventional,2017
0.96,11/05,Columbus,conventional,2017
1.22,10/29,Columbus,conventional,2017
1.55,10/22,Columbus,conventional,2017
1.71,10/15,Columbus,conventional,2017
1.83,10/08,Columbus,conventional,2017
1.72,10/01,Columbus,conventional,2017
1.69,09/24,Columbus,conventional,2017
1.7,09/17,Columbus,conventional,2017
1.68,09/10,Columbus,conventional,2017
1.62,09/03,Columbus,conventional,2017
1.26,08/27,Columbus,conventional,2017
1.23,08/20,Columbus,conventional,2017
1.52,08/13,Columbus,conventional,2017
1.21,08/06,Columbus,conventional,2017
1.22,07/30,Columbus,conventional,2017
1.39,07/23,Columbus,conventional,2017
1.36,07/16,Columbus,conventional,2017
0.95,07/09,Columbus,conventional,2017
0.85,07/02,Columbus,conventional,2017
0.86,06/25,Columbus,conventional,2017
0.81,06/18,Columbus,conventional,2017
0.98,06/11,Columbus,conventional,2017
1.1,06/04,Columbus,conventional,2017
1.24,05/28,Columbus,conventional,2017
1.16,05/21,Columbus,conventional,2017
0.99,05/14,Columbus,conventional,2017
0.93,05/07,Columbus,conventional,2017
1.18,04/30,Columbus,conventional,2017
1.26,04/23,Columbus,conventional,2017
0.99,04/16,Columbus,conventional,2017
1.07,04/09,Columbus,conventional,2017
1.23,04/02,Columbus,conventional,2017
1.26,03/26,Columbus,conventional,2017
1.3,03/19,Columbus,conventional,2017
1.29,03/12,Columbus,conventional,2017
1.14,03/05,Columbus,conventional,2017
1.04,02/26,Columbus,conventional,2017
1.07,02/19,Columbus,conventional,2017
0.78,02/12,Columbus,conventional,2017
0.69,02/05,Columbus,conventional,2017
1.06,01/29,Columbus,conventional,2017
0.91,01/22,Columbus,conventional,2017
0.97,01/15,Columbus,conventional,2017
0.86,01/08,Columbus,conventional,2017
0.83,01/01,Columbus,conventional,2017
0.9,12/31,DallasFtWorth,conventional,2017
0.99,12/24,DallasFtWorth,conventional,2017
0.83,12/17,DallasFtWorth,conventional,2017
0.75,12/10,DallasFtWorth,conventional,2017
0.85,12/03,DallasFtWorth,conventional,2017
0.95,11/26,DallasFtWorth,conventional,2017
0.94,11/19,DallasFtWorth,conventional,2017
0.96,11/12,DallasFtWorth,conventional,2017
0.96,11/05,DallasFtWorth,conventional,2017
1.05,10/29,DallasFtWorth,conventional,2017
1.1,10/22,DallasFtWorth,conventional,2017
1.28,10/15,DallasFtWorth,conventional,2017
1.29,10/08,DallasFtWorth,conventional,2017
1.3,10/01,DallasFtWorth,conventional,2017
1.29,09/24,DallasFtWorth,conventional,2017
1.24,09/17,DallasFtWorth,conventional,2017
1.2,09/10,DallasFtWorth,conventional,2017
1.23,09/03,DallasFtWorth,conventional,2017
1.13,08/27,DallasFtWorth,conventional,2017
0.99,08/20,DallasFtWorth,conventional,2017
1.0,08/13,DallasFtWorth,conventional,2017
0.98,08/06,DallasFtWorth,conventional,2017
1.03,07/30,DallasFtWorth,conventional,2017
0.99,07/23,DallasFtWorth,conventional,2017
0.98,07/16,DallasFtWorth,conventional,2017
0.84,07/09,DallasFtWorth,conventional,2017
0.9,07/02,DallasFtWorth,conventional,2017
0.89,06/25,DallasFtWorth,conventional,2017
0.9,06/18,DallasFtWorth,conventional,2017
0.9,06/11,DallasFtWorth,conventional,2017
0.93,06/04,DallasFtWorth,conventional,2017
0.93,05/28,DallasFtWorth,conventional,2017
0.91,05/21,DallasFtWorth,conventional,2017
0.95,05/14,DallasFtWorth,conventional,2017
0.89,05/07,DallasFtWorth,conventional,2017
0.9,04/30,DallasFtWorth,conventional,2017
0.85,04/23,DallasFtWorth,conventional,2017
0.87,04/16,DallasFtWorth,conventional,2017
0.9,04/09,DallasFtWorth,conventional,2017
0.83,04/02,DallasFtWorth,conventional,2017
0.91,03/26,DallasFtWorth,conventional,2017
0.94,03/19,DallasFtWorth,conventional,2017
0.9,03/12,DallasFtWorth,conventional,2017
0.93,03/05,DallasFtWorth,conventional,2017
0.73,02/26,DallasFtWorth,conventional,2017
0.76,02/19,DallasFtWorth,conventional,2017
0.7,02/12,DallasFtWorth,conventional,2017
0.65,02/05,DallasFtWorth,conventional,2017
0.73,01/29,DallasFtWorth,conventional,2017
0.7,01/22,DallasFtWorth,conventional,2017
0.7,01/15,DallasFtWorth,conventional,2017
0.78,01/08,DallasFtWorth,conventional,2017
0.68,01/01,DallasFtWorth,conventional,2017
0.94,12/31,Denver,conventional,2017
1.19,12/24,Denver,conventional,2017
1.13,12/17,Denver,conventional,2017
0.97,12/10,Denver,conventional,2017
1.1,12/03,Denver,conventional,2017
1.36,11/26,Denver,conventional,2017
1.13,11/19,Denver,conventional,2017
1.03,11/12,Denver,conventional,2017
1.07,11/05,Denver,conventional,2017
1.2,10/29,Denver,conventional,2017
1.43,10/22,Denver,conventional,2017
1.57,10/15,Denver,conventional,2017
1.6,10/08,Denver,conventional,2017
1.47,10/01,Denver,conventional,2017
1.6,09/24,Denver,conventional,2017
1.47,09/17,Denver,conventional,2017
1.56,09/10,Denver,conventional,2017
1.5,09/03,Denver,conventional,2017
1.1,08/27,Denver,conventional,2017
1.2,08/20,Denver,conventional,2017
1.46,08/13,Denver,conventional,2017
1.43,08/06,Denver,conventional,2017
1.19,07/30,Denver,conventional,2017
1.15,07/23,Denver,conventional,2017
1.46,07/16,Denver,conventional,2017
1.11,07/09,Denver,conventional,2017
1.19,07/02,Denver,conventional,2017
1.17,06/25,Denver,conventional,2017
1.14,06/18,Denver,conventional,2017
1.18,06/11,Denver,conventional,2017
1.16,06/04,Denver,conventional,2017
1.19,05/28,Denver,conventional,2017
1.23,05/21,Denver,conventional,2017
1.23,05/14,Denver,conventional,2017
1.13,05/07,Denver,conventional,2017
1.33,04/30,Denver,conventional,2017
1.15,04/23,Denver,conventional,2017
1.23,04/16,Denver,conventional,2017
1.31,04/09,Denver,conventional,2017
1.33,04/02,Denver,conventional,2017
1.42,03/26,Denver,conventional,2017
1.32,03/19,Denver,conventional,2017
1.32,03/12,Denver,conventional,2017
1.32,03/05,Denver,conventional,2017
1.15,02/26,Denver,conventional,2017
1.07,02/19,Denver,conventional,2017
0.96,02/12,Denver,conventional,2017
0.77,02/05,Denver,conventional,2017
1.05,01/29,Denver,conventional,2017
1.03,01/22,Denver,conventional,2017
1.04,01/15,Denver,conventional,2017
0.92,01/08,Denver,conventional,2017
0.8,01/01,Denver,conventional,2017
0.84,12/31,Detroit,conventional,2017
1.25,12/24,Detroit,conventional,2017
1.08,12/17,Detroit,conventional,2017
1.13,12/10,Detroit,conventional,2017
0.97,12/03,Detroit,conventional,2017
1.21,11/26,Detroit,conventional,2017
0.99,11/19,Detroit,conventional,2017
0.93,11/12,Detroit,conventional,2017
1.0,11/05,Detroit,conventional,2017
1.28,10/29,Detroit,conventional,2017
1.59,10/22,Detroit,conventional,2017
1.79,10/15,Detroit,conventional,2017
1.94,10/08,Detroit,conventional,2017
1.88,10/01,Detroit,conventional,2017
1.82,09/24,Detroit,conventional,2017
1.84,09/17,Detroit,conventional,2017
1.8,09/10,Detroit,conventional,2017
1.68,09/03,Detroit,conventional,2017
1.32,08/27,Detroit,conventional,2017
1.25,08/20,Detroit,conventional,2017
1.55,08/13,Detroit,conventional,2017
1.25,08/06,Detroit,conventional,2017
1.29,07/30,Detroit,conventional,2017
1.55,07/23,Detroit,conventional,2017
1.18,07/16,Detroit,conventional,2017
0.99,07/09,Detroit,conventional,2017
1.22,07/02,Detroit,conventional,2017
1.01,06/25,Detroit,conventional,2017
0.85,06/18,Detroit,conventional,2017
1.28,06/11,Detroit,conventional,2017
1.26,06/04,Detroit,conventional,2017
1.29,05/28,Detroit,conventional,2017
1.32,05/21,Detroit,conventional,2017
1.03,05/14,Detroit,conventional,2017
0.99,05/07,Detroit,conventional,2017
1.48,04/30,Detroit,conventional,2017
1.46,04/23,Detroit,conventional,2017
1.45,04/16,Detroit,conventional,2017
1.51,04/09,Detroit,conventional,2017
1.48,04/02,Detroit,conventional,2017
1.48,03/26,Detroit,conventional,2017
1.48,03/19,Detroit,conventional,2017
1.44,03/12,Detroit,conventional,2017
0.97,03/05,Detroit,conventional,2017
0.83,02/26,Detroit,conventional,2017
1.07,02/19,Detroit,conventional,2017
0.74,02/12,Detroit,conventional,2017
0.65,02/05,Detroit,conventional,2017
1.01,01/29,Detroit,conventional,2017
0.84,01/22,Detroit,conventional,2017
0.98,01/15,Detroit,conventional,2017
0.9,01/08,Detroit,conventional,2017
0.75,01/01,Detroit,conventional,2017
1.09,12/31,GrandRapids,conventional,2017
1.64,12/24,GrandRapids,conventional,2017
1.25,12/17,GrandRapids,conventional,2017
1.61,12/10,GrandRapids,conventional,2017
0.99,12/03,GrandRapids,conventional,2017
1.65,11/26,GrandRapids,conventional,2017
1.4,11/19,GrandRapids,conventional,2017
1.59,11/12,GrandRapids,conventional,2017
1.7,11/05,GrandRapids,conventional,2017
1.55,10/29,GrandRapids,conventional,2017
1.96,10/22,GrandRapids,conventional,2017
2.07,10/15,GrandRapids,conventional,2017
2.19,10/08,GrandRapids,conventional,2017
2.09,10/01,GrandRapids,conventional,2017
1.96,09/24,GrandRapids,conventional,2017
1.99,09/17,GrandRapids,conventional,2017
1.86,09/10,GrandRapids,conventional,2017
1.65,09/03,GrandRapids,conventional,2017
1.74,08/27,GrandRapids,conventional,2017
1.7,08/20,GrandRapids,conventional,2017
1.7,08/13,GrandRapids,conventional,2017
1.45,08/06,GrandRapids,conventional,2017
1.63,07/30,GrandRapids,conventional,2017
1.68,07/23,GrandRapids,conventional,2017
1.42,07/16,GrandRapids,conventional,2017
1.43,07/09,GrandRapids,conventional,2017
1.51,07/02,GrandRapids,conventional,2017
1.74,06/25,GrandRapids,conventional,2017
1.29,06/18,GrandRapids,conventional,2017
1.79,06/11,GrandRapids,conventional,2017
1.88,06/04,GrandRapids,conventional,2017
1.85,05/28,GrandRapids,conventional,2017
1.88,05/21,GrandRapids,conventional,2017
1.87,05/14,GrandRapids,conventional,2017
1.46,05/07,GrandRapids,conventional,2017
1.83,04/30,GrandRapids,conventional,2017
1.67,04/23,GrandRapids,conventional,2017
1.67,04/16,GrandRapids,conventional,2017
